event_id,is_sse,final_cascade_size,time_to_sse_minutes,graph_nodes,graph_edges,graph_cross_edge_ratio,split
synthetic_sse_graph::00000458,0,12,,12,11,0.0,train
synthetic_sse_graph::00000459,0,1,,1,0,0.0,train
synthetic_sse_graph::00000460,0,1,,1,0,0.0,train
synthetic_sse_graph::00000461,0,1,,1,0,0.0,train
synthetic_sse_graph::00000462,0,3,,3,2,0.0,train
synthetic_sse_graph::00000463,0,21,,21,20,0.0,train
synthetic_sse_graph::00000464,0,3,,3,2,0.0,train
synthetic_sse_graph::00000465,0,15,,15,14,0.07142857142857142,train
synthetic_sse_graph::00000466,0,1,,1,0,0.0,train
synthetic_sse_graph::00000467,0,1,,1,0,0.0,train
synthetic_sse_graph::00000468,0,1,,1,0,0.0,train
synthetic_sse_graph::00000469,0,1,,1,0,0.0,train
synthetic_sse_graph::00000470,0,3,,3,2,0.0,train
synthetic_sse_graph::00000471,0,1,,1,0,0.0,train
synthetic_sse_graph::00000472,0,1,,1,0,0.0,train
synthetic_sse_graph::00000473,0,1,,1,0,0.0,train
synthetic_sse_graph::00000474,0,1,,1,0,0.0,train
synthetic_sse_graph::00000475,0,1,,1,0,0.0,train
synthetic_sse_graph::00000476,0,10,,10,9,0.0,train
synthetic_sse_graph::00000477,0,1,,1,0,0.0,train
synthetic_sse_graph::00000478,0,2,,2,1,0.0,train
synthetic_sse_graph::00000479,0,1,,1,0,0.0,train
synthetic_sse_graph::00000480,0,1,,1,0,0.0,train
synthetic_sse_graph::00000481,0,1,,1,0,0.0,train
synthetic_sse_graph::00000482,0,1,,1,0,0.0,train
synthetic_sse_graph::00000483,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00000484,0,1,,1,0,0.0,train
synthetic_sse_graph::00000485,0,7,,7,6,0.0,train
synthetic_sse_graph::00000486,0,12,,12,11,0.0,train
synthetic_sse_graph::00000487,0,1,,1,0,0.0,train
synthetic_sse_graph::00000488,0,29,,29,28,0.03571428571428571,train
synthetic_sse_graph::00000489,0,6,,6,5,0.0,train
synthetic_sse_graph::00000490,0,1,,1,0,0.0,train
synthetic_sse_graph::00000491,0,4,,4,3,0.0,train
synthetic_sse_graph::00000492,0,8,,8,7,0.0,train
synthetic_sse_graph::00000493,0,12,,12,11,0.0,train
synthetic_sse_graph::00000494,0,1,,1,0,0.0,train
synthetic_sse_graph::00000495,0,1,,1,0,0.0,train
synthetic_sse_graph::00000496,0,65,,64,63,0.031746031746031744,train
synthetic_sse_graph::00000497,0,1,,1,0,0.0,train
synthetic_sse_graph::00000498,0,7,,7,6,0.0,train
synthetic_sse_graph::00000499,0,1,,1,0,0.0,train
synthetic_sse_graph::00000500,0,1,,1,0,0.0,train
synthetic_sse_graph::00000501,0,1,,1,0,0.0,train
synthetic_sse_graph::00000502,0,1,,1,0,0.0,train
synthetic_sse_graph::00000503,0,7,,7,6,0.0,train
synthetic_sse_graph::00000504,0,20,,20,19,0.0,train
synthetic_sse_graph::00000505,0,1,,1,0,0.0,train
synthetic_sse_graph::00000506,0,7,,7,6,0.0,train
synthetic_sse_graph::00000507,0,13,,13,12,0.0,train
synthetic_sse_graph::00000508,0,1,,1,0,0.0,train
synthetic_sse_graph::00000509,0,1,,1,0,0.0,train
synthetic_sse_graph::00000510,0,1,,1,0,0.0,train
synthetic_sse_graph::00000511,0,1,,1,0,0.0,train
synthetic_sse_graph::00000512,0,1,,1,0,0.0,train
synthetic_sse_graph::00000513,0,1,,1,0,0.0,train
synthetic_sse_graph::00000514,0,1,,1,0,0.0,train
synthetic_sse_graph::00000515,0,1,,1,0,0.0,train
synthetic_sse_graph::00000516,0,1,,1,0,0.0,train
synthetic_sse_graph::00000517,0,1,,1,0,0.0,train
synthetic_sse_graph::00000518,0,1,,1,0,0.0,train
synthetic_sse_graph::00000519,0,1,,1,0,0.0,train
synthetic_sse_graph::00000520,0,1,,1,0,0.0,train
synthetic_sse_graph::00000521,0,1,,1,0,0.0,train
synthetic_sse_graph::00000522,0,10,,10,9,0.0,train
synthetic_sse_graph::00000523,0,1,,1,0,0.0,train
synthetic_sse_graph::00000524,0,1,,1,0,0.0,train
synthetic_sse_graph::00000525,0,3,,3,2,0.0,train
synthetic_sse_graph::00000526,0,4,,4,3,0.0,train
synthetic_sse_graph::00000527,0,13,,13,12,0.0,train
synthetic_sse_graph::00000528,0,3,,3,2,0.0,train
synthetic_sse_graph::00000529,0,1,,1,0,0.0,train
synthetic_sse_graph::00000530,0,1,,1,0,0.0,train
synthetic_sse_graph::00000531,0,4,,4,3,0.0,train
synthetic_sse_graph::00000532,0,4,,4,3,0.0,train
synthetic_sse_graph::00000533,0,7,,7,6,0.0,train
synthetic_sse_graph::00000534,1,2,60.0,2,1,0.0,train
synthetic_sse_graph::00000535,0,1,,1,0,0.0,train
synthetic_sse_graph::00000536,0,29,,29,28,0.0,train
synthetic_sse_graph::00000537,0,5,,5,4,0.0,train
synthetic_sse_graph::00000538,0,1,,1,0,0.0,train
synthetic_sse_graph::00000539,0,3,,3,2,0.0,train
synthetic_sse_graph::00000540,0,6,,6,5,0.0,train
synthetic_sse_graph::00000541,0,1,,1,0,0.0,train
synthetic_sse_graph::00000542,0,1,,1,0,0.0,train
synthetic_sse_graph::00000543,0,1,,1,0,0.0,train
synthetic_sse_graph::00000544,0,1,,1,0,0.0,train
synthetic_sse_graph::00000545,0,1,,1,0,0.0,train
synthetic_sse_graph::00000546,0,5,,5,4,0.0,train
synthetic_sse_graph::00000547,0,2,,2,1,0.0,train
synthetic_sse_graph::00000548,0,19,,19,18,0.05555555555555555,train
synthetic_sse_graph::00000549,0,1,,1,0,0.0,train
synthetic_sse_graph::00000550,0,17,,17,16,0.0,train
synthetic_sse_graph::00000551,0,1,,1,0,0.0,train
synthetic_sse_graph::00000552,0,1,,1,0,0.0,train
synthetic_sse_graph::00000553,0,1,,1,0,0.0,train
synthetic_sse_graph::00000554,1,3,140.0,3,2,0.0,train
synthetic_sse_graph::00000555,0,5,,5,4,0.0,train
synthetic_sse_graph::00000556,0,3,,3,2,0.0,train
synthetic_sse_graph::00000557,0,1,,1,0,0.0,train
synthetic_sse_graph::00000558,0,1,,1,0,0.0,train
synthetic_sse_graph::00000559,0,1,,1,0,0.0,train
synthetic_sse_graph::00000560,0,10,,10,9,0.0,train
synthetic_sse_graph::00000561,0,1,,1,0,0.0,train
synthetic_sse_graph::00000562,0,1,,1,0,0.0,train
synthetic_sse_graph::00000563,0,3,,3,2,0.0,train
synthetic_sse_graph::00000564,0,3,,3,2,0.0,train
synthetic_sse_graph::00000565,0,1,,1,0,0.0,train
synthetic_sse_graph::00000566,0,5,,5,4,0.0,train
synthetic_sse_graph::00000567,0,1,,1,0,0.0,train
synthetic_sse_graph::00000568,0,1,,1,0,0.0,train
synthetic_sse_graph::00000569,0,1,,1,0,0.0,train
synthetic_sse_graph::00000570,0,2,,2,1,0.0,train
synthetic_sse_graph::00000571,0,9,,9,8,0.0,train
synthetic_sse_graph::00000572,0,1,,1,0,0.0,train
synthetic_sse_graph::00000573,0,49,,49,48,0.041666666666666664,train
synthetic_sse_graph::00000574,0,2,,2,1,0.0,train
synthetic_sse_graph::00000575,0,2,,2,1,0.0,train
synthetic_sse_graph::00000576,0,1,,1,0,0.0,train
synthetic_sse_graph::00000577,0,5,,5,4,0.0,train
synthetic_sse_graph::00000578,0,10,,10,9,0.0,train
synthetic_sse_graph::00000579,0,3,,3,2,0.0,train
synthetic_sse_graph::00000580,0,1,,1,0,0.0,train
synthetic_sse_graph::00000581,0,2,,2,1,0.0,train
synthetic_sse_graph::00000582,0,1,,1,0,0.0,train
synthetic_sse_graph::00000583,0,1,,1,0,0.0,train
synthetic_sse_graph::00000584,0,3,,3,2,0.5,train
synthetic_sse_graph::00000585,0,13,,13,12,0.0,train
synthetic_sse_graph::00000586,0,2,,2,1,0.0,train
synthetic_sse_graph::00000587,0,1,,1,0,0.0,train
synthetic_sse_graph::00000588,0,3,,3,2,0.0,train
synthetic_sse_graph::00000589,1,3,340.0,3,2,0.0,train
synthetic_sse_graph::00000590,0,1,,1,0,0.0,train
synthetic_sse_graph::00000591,0,2,,2,1,0.0,train
synthetic_sse_graph::00000592,0,1,,1,0,0.0,train
synthetic_sse_graph::00000593,0,1,,1,0,0.0,train
synthetic_sse_graph::00000594,1,4,60.0,4,3,0.0,train
synthetic_sse_graph::00000595,0,15,,15,14,0.0,train
synthetic_sse_graph::00000596,0,6,,6,5,0.0,train
synthetic_sse_graph::00000597,0,1,,1,0,0.0,train
synthetic_sse_graph::00000598,0,2,,2,1,0.0,train
synthetic_sse_graph::00000599,0,1,,1,0,0.0,train
synthetic_sse_graph::00000600,0,5,,5,4,0.0,train
synthetic_sse_graph::00000601,0,1,,1,0,0.0,train
synthetic_sse_graph::00000602,0,8,,8,7,0.0,train
synthetic_sse_graph::00000603,0,1,,1,0,0.0,train
synthetic_sse_graph::00000604,0,2,,2,1,0.0,train
synthetic_sse_graph::00000605,0,2,,2,1,0.0,train
synthetic_sse_graph::00000606,0,2,,2,1,0.0,train
synthetic_sse_graph::00000607,0,2,,2,1,0.0,train
synthetic_sse_graph::00000608,0,1,,1,0,0.0,train
synthetic_sse_graph::00000609,0,4,,4,3,0.0,train
synthetic_sse_graph::00000610,0,2,,2,1,0.0,train
synthetic_sse_graph::00000611,0,1,,1,0,0.0,train
synthetic_sse_graph::00000612,0,2,,2,1,0.0,train
synthetic_sse_graph::00000613,0,9,,9,8,0.0,train
synthetic_sse_graph::00000614,0,1,,1,0,0.0,train
synthetic_sse_graph::00000615,0,25,,25,24,0.0,train
synthetic_sse_graph::00000616,0,4,,4,3,0.0,train
synthetic_sse_graph::00000617,0,1,,1,0,0.0,train
synthetic_sse_graph::00000618,0,1,,1,0,0.0,train
synthetic_sse_graph::00000619,1,10,260.0,10,9,0.0,train
synthetic_sse_graph::00000620,0,1,,1,0,0.0,train
synthetic_sse_graph::00000621,0,2,,2,1,0.0,train
synthetic_sse_graph::00000622,0,1,,1,0,0.0,train
synthetic_sse_graph::00000623,0,2,,2,1,0.0,train
synthetic_sse_graph::00000624,0,4,,4,3,0.0,train
synthetic_sse_graph::00000625,0,13,,13,12,0.08333333333333333,train
synthetic_sse_graph::00000626,0,1,,1,0,0.0,train
synthetic_sse_graph::00000627,0,6,,6,5,0.0,train
synthetic_sse_graph::00000628,0,8,,8,7,0.0,train
synthetic_sse_graph::00000629,0,7,,7,6,0.0,train
synthetic_sse_graph::00000630,0,1,,1,0,0.0,train
synthetic_sse_graph::00000631,0,1,,1,0,0.0,train
synthetic_sse_graph::00000632,0,1,,1,0,0.0,train
synthetic_sse_graph::00000633,0,10,,10,9,0.0,train
synthetic_sse_graph::00000634,1,322,140.0,64,63,0.1746031746031746,train
synthetic_sse_graph::00000635,0,21,,21,20,0.0,train
synthetic_sse_graph::00000636,0,3,,3,2,0.0,train
synthetic_sse_graph::00000637,0,1,,1,0,0.0,train
synthetic_sse_graph::00000638,0,1,,1,0,0.0,train
synthetic_sse_graph::00000639,0,1,,1,0,0.0,train
synthetic_sse_graph::00000640,0,1,,1,0,0.0,train
synthetic_sse_graph::00000641,0,1,,1,0,0.0,train
synthetic_sse_graph::00000642,1,3,260.0,3,2,0.0,train
synthetic_sse_graph::00000643,0,6,,6,5,0.0,train
synthetic_sse_graph::00000644,0,2,,2,1,0.0,train
synthetic_sse_graph::00000645,0,14,,14,13,0.0,train
synthetic_sse_graph::00000646,1,320,340.0,64,63,0.047619047619047616,train
synthetic_sse_graph::00000647,0,2,,2,1,0.0,train
synthetic_sse_graph::00000648,0,2,,2,1,0.0,train
synthetic_sse_graph::00000649,1,17,200.0,17,16,0.0,train
synthetic_sse_graph::00000650,0,1,,1,0,0.0,train
synthetic_sse_graph::00000651,0,1,,1,0,0.0,train
synthetic_sse_graph::00000652,0,14,,14,13,0.07692307692307693,train
synthetic_sse_graph::00000653,0,1,,1,0,0.0,train
synthetic_sse_graph::00000654,0,5,,5,4,0.0,train
synthetic_sse_graph::00000655,0,1,,1,0,0.0,train
synthetic_sse_graph::00000656,0,6,,6,5,0.0,train
synthetic_sse_graph::00000657,0,1,,1,0,0.0,train
synthetic_sse_graph::00000658,0,1,,1,0,0.0,train
synthetic_sse_graph::00000659,0,62,,62,61,0.01639344262295082,train
synthetic_sse_graph::00000660,0,1,,1,0,0.0,train
synthetic_sse_graph::00000661,0,1,,1,0,0.0,train
synthetic_sse_graph::00000662,0,2,,2,1,0.0,train
synthetic_sse_graph::00000663,0,1,,1,0,0.0,train
synthetic_sse_graph::00000664,0,1,,1,0,0.0,train
synthetic_sse_graph::00000665,0,1,,1,0,0.0,train
synthetic_sse_graph::00000666,0,7,,7,6,0.0,train
synthetic_sse_graph::00000667,0,2,,2,1,0.0,train
synthetic_sse_graph::00000668,0,2,,2,1,0.0,train
synthetic_sse_graph::00000669,0,1,,1,0,0.0,train
synthetic_sse_graph::00000670,0,1,,1,0,0.0,train
synthetic_sse_graph::00000671,0,9,,9,8,0.125,train
synthetic_sse_graph::00000672,0,1,,1,0,0.0,train
synthetic_sse_graph::00000673,0,1,,1,0,0.0,train
synthetic_sse_graph::00000674,0,3,,3,2,0.0,train
synthetic_sse_graph::00000675,0,4,,4,3,0.0,train
synthetic_sse_graph::00000676,0,4,,4,3,0.0,train
synthetic_sse_graph::00000677,0,10,,10,9,0.0,train
synthetic_sse_graph::00000678,0,3,,3,2,0.0,train
synthetic_sse_graph::00000679,0,3,,3,2,0.0,train
synthetic_sse_graph::00000680,0,38,,38,37,0.02702702702702703,train
synthetic_sse_graph::00000681,0,2,,2,1,0.0,train
synthetic_sse_graph::00000682,0,1,,1,0,0.0,train
synthetic_sse_graph::00000683,0,2,,2,1,0.0,train
synthetic_sse_graph::00000684,0,1,,1,0,0.0,train
synthetic_sse_graph::00000685,0,3,,3,2,0.0,train
synthetic_sse_graph::00000686,0,5,,5,4,0.0,train
synthetic_sse_graph::00000687,0,5,,5,4,0.25,train
synthetic_sse_graph::00000688,0,3,,3,2,0.0,train
synthetic_sse_graph::00000689,0,2,,2,1,0.0,train
synthetic_sse_graph::00000690,0,1,,1,0,0.0,train
synthetic_sse_graph::00000691,0,2,,2,1,0.0,train
synthetic_sse_graph::00000692,0,4,,4,3,0.0,train
synthetic_sse_graph::00000693,0,7,,7,6,0.0,train
synthetic_sse_graph::00000694,0,1,,1,0,0.0,train
synthetic_sse_graph::00000695,0,6,,6,5,0.0,train
synthetic_sse_graph::00000696,0,3,,3,2,0.0,train
synthetic_sse_graph::00000697,0,19,,19,18,0.0,train
synthetic_sse_graph::00000698,0,1,,1,0,0.0,train
synthetic_sse_graph::00000699,0,1,,1,0,0.0,train
synthetic_sse_graph::00000700,0,2,,2,1,0.0,train
synthetic_sse_graph::00000701,0,31,,31,30,0.0,train
synthetic_sse_graph::00000702,0,1,,1,0,0.0,train
synthetic_sse_graph::00000703,0,5,,5,4,0.0,train
synthetic_sse_graph::00000704,0,1,,1,0,0.0,train
synthetic_sse_graph::00000705,0,1,,1,0,0.0,train
synthetic_sse_graph::00000706,0,1,,1,0,0.0,train
synthetic_sse_graph::00000707,0,3,,3,2,0.0,train
synthetic_sse_graph::00000708,0,7,,7,6,0.0,train
synthetic_sse_graph::00000709,0,1,,1,0,0.0,train
synthetic_sse_graph::00000710,0,4,,4,3,0.0,train
synthetic_sse_graph::00000711,0,1,,1,0,0.0,train
synthetic_sse_graph::00000712,0,5,,5,4,0.0,train
synthetic_sse_graph::00000713,0,1,,1,0,0.0,train
synthetic_sse_graph::00000714,0,1,,1,0,0.0,train
synthetic_sse_graph::00000715,0,7,,7,6,0.0,train
synthetic_sse_graph::00000716,0,1,,1,0,0.0,train
synthetic_sse_graph::00000717,0,21,,21,20,0.05,train
synthetic_sse_graph::00000718,0,19,,19,18,0.0,train
synthetic_sse_graph::00000719,0,1,,1,0,0.0,train
synthetic_sse_graph::00000720,0,1,,1,0,0.0,train
synthetic_sse_graph::00000721,0,2,,2,1,0.0,train
synthetic_sse_graph::00000722,1,320,240.0,64,63,0.1111111111111111,train
synthetic_sse_graph::00000723,0,7,,7,6,0.0,train
synthetic_sse_graph::00000724,0,3,,3,2,0.0,train
synthetic_sse_graph::00000725,0,1,,1,0,0.0,train
synthetic_sse_graph::00000726,0,14,,14,13,0.0,train
synthetic_sse_graph::00000727,0,1,,1,0,0.0,train
synthetic_sse_graph::00000728,0,1,,1,0,0.0,train
synthetic_sse_graph::00000729,0,1,,1,0,0.0,train
synthetic_sse_graph::00000730,0,1,,1,0,0.0,train
synthetic_sse_graph::00000731,0,2,,2,1,0.0,train
synthetic_sse_graph::00000732,0,8,,8,7,0.0,train
synthetic_sse_graph::00000733,0,6,,6,5,0.0,train
synthetic_sse_graph::00000734,0,2,,2,1,0.0,train
synthetic_sse_graph::00000735,0,3,,3,2,0.5,train
synthetic_sse_graph::00000736,0,1,,1,0,0.0,train
synthetic_sse_graph::00000737,0,1,,1,0,0.0,train
synthetic_sse_graph::00000738,0,6,,6,5,0.0,train
synthetic_sse_graph::00000739,0,1,,1,0,0.0,train
synthetic_sse_graph::00000740,0,1,,1,0,0.0,train
synthetic_sse_graph::00000741,0,8,,8,7,0.0,train
synthetic_sse_graph::00000742,0,1,,1,0,0.0,train
synthetic_sse_graph::00000743,1,322,40.0,64,63,0.15873015873015872,train
synthetic_sse_graph::00000744,0,1,,1,0,0.0,train
synthetic_sse_graph::00000745,0,2,,2,1,0.0,train
synthetic_sse_graph::00000746,0,4,,4,3,0.0,train
synthetic_sse_graph::00000747,0,5,,5,4,0.0,train
synthetic_sse_graph::00000748,0,1,,1,0,0.0,train
synthetic_sse_graph::00000749,0,14,,14,13,0.07692307692307693,train
synthetic_sse_graph::00000750,0,1,,1,0,0.0,train
synthetic_sse_graph::00000751,0,49,,49,48,0.041666666666666664,train
synthetic_sse_graph::00000752,0,1,,1,0,0.0,train
synthetic_sse_graph::00000753,0,2,,2,1,0.0,train
synthetic_sse_graph::00000754,0,1,,1,0,0.0,train
synthetic_sse_graph::00000755,0,10,,10,9,0.0,train
synthetic_sse_graph::00000756,0,2,,2,1,0.0,train
synthetic_sse_graph::00000757,0,1,,1,0,0.0,train
synthetic_sse_graph::00000758,0,1,,1,0,0.0,train
synthetic_sse_graph::00000759,0,1,,1,0,0.0,train
synthetic_sse_graph::00000760,0,1,,1,0,0.0,train
synthetic_sse_graph::00000761,0,5,,5,4,0.0,train
synthetic_sse_graph::00000762,1,3,360.0,3,2,0.0,train
synthetic_sse_graph::00000763,0,1,,1,0,0.0,train
synthetic_sse_graph::00000764,0,1,,1,0,0.0,train
synthetic_sse_graph::00000765,0,1,,1,0,0.0,train
synthetic_sse_graph::00000766,0,1,,1,0,0.0,train
synthetic_sse_graph::00000767,1,2,240.0,2,1,0.0,train
synthetic_sse_graph::00000768,0,5,,5,4,0.0,train
synthetic_sse_graph::00000769,0,7,,7,6,0.0,train
synthetic_sse_graph::00000770,0,7,,7,6,0.0,train
synthetic_sse_graph::00000771,0,16,,16,15,0.0,train
synthetic_sse_graph::00000772,0,34,,34,33,0.06060606060606061,train
synthetic_sse_graph::00000773,0,1,,1,0,0.0,train
synthetic_sse_graph::00000774,0,1,,1,0,0.0,train
synthetic_sse_graph::00000775,0,4,,4,3,0.0,train
synthetic_sse_graph::00000776,0,1,,1,0,0.0,train
synthetic_sse_graph::00000777,0,2,,2,1,0.0,train
synthetic_sse_graph::00000778,0,1,,1,0,0.0,train
synthetic_sse_graph::00000779,0,1,,1,0,0.0,train
synthetic_sse_graph::00000780,0,2,,2,1,0.0,train
synthetic_sse_graph::00000781,0,2,,2,1,0.0,train
synthetic_sse_graph::00000782,0,20,,20,19,0.05263157894736842,train
synthetic_sse_graph::00000783,0,2,,2,1,0.0,train
synthetic_sse_graph::00000784,0,1,,1,0,0.0,train
synthetic_sse_graph::00000785,0,3,,3,2,0.0,train
synthetic_sse_graph::00000786,0,7,,7,6,0.0,train
synthetic_sse_graph::00000787,0,2,,2,1,0.0,train
synthetic_sse_graph::00000788,0,3,,3,2,0.0,train
synthetic_sse_graph::00000789,0,4,,4,3,0.0,train
synthetic_sse_graph::00000790,0,4,,4,3,0.0,train
synthetic_sse_graph::00000791,0,1,,1,0,0.0,train
synthetic_sse_graph::00000792,0,1,,1,0,0.0,train
synthetic_sse_graph::00000793,0,5,,5,4,0.0,train
synthetic_sse_graph::00000794,0,1,,1,0,0.0,train
synthetic_sse_graph::00000795,0,8,,8,7,0.0,train
synthetic_sse_graph::00000796,0,1,,1,0,0.0,train
synthetic_sse_graph::00000797,0,1,,1,0,0.0,train
synthetic_sse_graph::00000798,0,1,,1,0,0.0,train
synthetic_sse_graph::00000799,0,1,,1,0,0.0,train
synthetic_sse_graph::00000800,0,1,,1,0,0.0,train
synthetic_sse_graph::00000801,0,1,,1,0,0.0,train
synthetic_sse_graph::00000802,0,1,,1,0,0.0,train
synthetic_sse_graph::00000803,0,5,,5,4,0.0,train
synthetic_sse_graph::00000804,0,3,,3,2,0.0,train
synthetic_sse_graph::00000805,0,3,,3,2,0.0,train
synthetic_sse_graph::00000806,0,1,,1,0,0.0,train
synthetic_sse_graph::00000807,0,19,,19,18,0.0,train
synthetic_sse_graph::00000808,0,1,,1,0,0.0,train
synthetic_sse_graph::00000809,0,1,,1,0,0.0,train
synthetic_sse_graph::00000810,0,1,,1,0,0.0,train
synthetic_sse_graph::00000811,0,1,,1,0,0.0,train
synthetic_sse_graph::00000812,0,11,,11,10,0.0,train
synthetic_sse_graph::00000813,0,2,,2,1,0.0,train
synthetic_sse_graph::00000814,0,1,,1,0,0.0,train
synthetic_sse_graph::00000815,0,2,,2,1,0.0,train
synthetic_sse_graph::00000816,0,21,,21,20,0.1,train
synthetic_sse_graph::00000817,0,2,,2,1,0.0,train
synthetic_sse_graph::00000818,0,2,,2,1,0.0,train
synthetic_sse_graph::00000819,0,6,,6,5,0.0,train
synthetic_sse_graph::00000820,0,4,,4,3,0.0,train
synthetic_sse_graph::00000821,0,1,,1,0,0.0,train
synthetic_sse_graph::00000822,0,47,,47,46,0.06521739130434782,train
synthetic_sse_graph::00000823,0,1,,1,0,0.0,train
synthetic_sse_graph::00000824,0,1,,1,0,0.0,train
synthetic_sse_graph::00000825,0,1,,1,0,0.0,train
synthetic_sse_graph::00000826,0,5,,5,4,0.0,train
synthetic_sse_graph::00000827,0,2,,2,1,0.0,train
synthetic_sse_graph::00000828,0,2,,2,1,0.0,train
synthetic_sse_graph::00000829,0,1,,1,0,0.0,train
synthetic_sse_graph::00000830,0,1,,1,0,0.0,train
synthetic_sse_graph::00000831,0,1,,1,0,0.0,train
synthetic_sse_graph::00000832,0,5,,5,4,0.0,train
synthetic_sse_graph::00000833,0,30,,30,29,0.0,train
synthetic_sse_graph::00000834,0,2,,2,1,0.0,train
synthetic_sse_graph::00000835,0,1,,1,0,0.0,train
synthetic_sse_graph::00000836,0,6,,6,5,0.0,train
synthetic_sse_graph::00000837,0,1,,1,0,0.0,train
synthetic_sse_graph::00000838,0,1,,1,0,0.0,train
synthetic_sse_graph::00000839,0,4,,4,3,0.0,train
synthetic_sse_graph::00000840,1,2,100.0,2,1,0.0,train
synthetic_sse_graph::00000841,0,3,,3,2,0.0,train
synthetic_sse_graph::00000842,0,4,,4,3,0.0,train
synthetic_sse_graph::00000843,0,1,,1,0,0.0,train
synthetic_sse_graph::00000844,0,2,,2,1,0.0,train
synthetic_sse_graph::00000845,0,1,,1,0,0.0,train
synthetic_sse_graph::00000846,0,2,,2,1,0.0,train
synthetic_sse_graph::00000847,0,8,,8,7,0.0,train
synthetic_sse_graph::00000848,0,12,,12,11,0.0,train
synthetic_sse_graph::00000849,0,2,,2,1,0.0,train
synthetic_sse_graph::00000850,0,1,,1,0,0.0,train
synthetic_sse_graph::00000851,0,1,,1,0,0.0,train
synthetic_sse_graph::00000852,0,1,,1,0,0.0,train
synthetic_sse_graph::00000853,0,1,,1,0,0.0,train
synthetic_sse_graph::00000854,0,1,,1,0,0.0,train
synthetic_sse_graph::00000855,0,1,,1,0,0.0,train
synthetic_sse_graph::00000856,0,1,,1,0,0.0,train
synthetic_sse_graph::00000857,0,1,,1,0,0.0,train
synthetic_sse_graph::00000858,0,5,,5,4,0.0,train
synthetic_sse_graph::00000859,0,12,,12,11,0.0,train
synthetic_sse_graph::00000860,0,16,,16,15,0.0,train
synthetic_sse_graph::00000861,0,1,,1,0,0.0,train
synthetic_sse_graph::00000862,0,1,,1,0,0.0,train
synthetic_sse_graph::00000863,0,2,,2,1,0.0,train
synthetic_sse_graph::00000864,0,2,,2,1,0.0,train
synthetic_sse_graph::00000865,0,1,,1,0,0.0,train
synthetic_sse_graph::00000866,0,1,,1,0,0.0,train
synthetic_sse_graph::00000867,0,1,,1,0,0.0,train
synthetic_sse_graph::00000868,0,4,,4,3,0.0,train
synthetic_sse_graph::00000869,0,4,,4,3,0.0,train
synthetic_sse_graph::00000870,0,1,,1,0,0.0,train
synthetic_sse_graph::00000871,0,1,,1,0,0.0,train
synthetic_sse_graph::00000872,0,6,,6,5,0.0,train
synthetic_sse_graph::00000873,0,1,,1,0,0.0,train
synthetic_sse_graph::00000874,0,6,,6,5,0.0,train
synthetic_sse_graph::00000875,0,2,,2,1,0.0,train
synthetic_sse_graph::00000876,0,24,,24,23,0.043478260869565216,train
synthetic_sse_graph::00000877,0,1,,1,0,0.0,train
synthetic_sse_graph::00000878,0,1,,1,0,0.0,train
synthetic_sse_graph::00000879,0,1,,1,0,0.0,train
synthetic_sse_graph::00000880,0,4,,4,3,0.0,train
synthetic_sse_graph::00000881,0,1,,1,0,0.0,train
synthetic_sse_graph::00000882,0,1,,1,0,0.0,train
synthetic_sse_graph::00000883,0,1,,1,0,0.0,train
synthetic_sse_graph::00000884,0,3,,3,2,0.0,train
synthetic_sse_graph::00000885,0,1,,1,0,0.0,train
synthetic_sse_graph::00000886,0,10,,10,9,0.0,train
synthetic_sse_graph::00000887,0,1,,1,0,0.0,train
synthetic_sse_graph::00000888,0,1,,1,0,0.0,train
synthetic_sse_graph::00000889,0,1,,1,0,0.0,train
synthetic_sse_graph::00000890,0,12,,12,11,0.0,train
synthetic_sse_graph::00000891,0,1,,1,0,0.0,train
synthetic_sse_graph::00000892,0,41,,41,40,0.025,train
